G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,Time
0.7610156,0.7084932,0.6122225,0.6794629,0.7481981,0.7602062,0.5112218,0.6385978,0.62254,0.6202773,0.6800961,0.0723628,0.0924465,0.7813439,0.6122222,0.0015478,0.6576147,0.6706636,0.6521181,0.0007104,0.6236925,0.0583841,0.7957423,0.7147781,0.105468,0.0681898,0.5736236,0.7525334,0.509635,0.6894938,0.6510213,0.6420108,0.6044809,0.2468957,0.140621,0.0352462,0.50357,0.1816991,0.2223732,0.3516909,0.3499533,0.3672495,0.3389014,0.7818857,0.6464489,0.0,0.658991,0.6015047,0.6411629,0.7364834,758.3335
0.6583981,0.5741129,0.8494732,0.6933919,0.7772839,0.6156629,0.5588371,0.6391207,0.7557066,0.7375133,0.6819559,0.045459,0.1360481,0.6594061,0.627491,0.0028499,0.7831719,0.860475,0.6170698,0.0021432,0.7100774,0.051766,0.6382529,0.6941488,0.1058195,0.0345887,0.5885658,0.8322187,0.4364987,0.8647659,0.721885,0.6277058,0.7265751,0.2555332,0.0864938,0.0459699,0.3682648,0.2209859,0.2945199,0.3769191,0.3243372,0.430514,0.3822133,0.7146865,0.8047478,0.0030572,0.6110532,0.6908403,0.6279461,0.791102,758.3335
0.6713443,0.7436022,0.6709648,0.749858,0.6959011,0.6311157,0.5762652,0.7471383,0.831684,0.6730596,0.6286457,0.0509631,0.1400499,0.7460134,0.5682313,0.0008057,0.6856071,0.869093,0.7762344,0.0034018,0.6485023,0.032025,0.6067177,0.7077589,0.1515923,0.0349065,0.5558569,0.692584,0.468116,0.7295137,0.6432483,0.6277983,0.6545786,0.2223867,0.0590295,0.0215625,0.420827,0.2055057,0.2425228,0.234868,0.3326157,0.3031231,0.3842671,0.7993347,0.737821,0.0003895,0.6688739,0.7050338,0.6001923,0.7506938,758.3335
0.7447541,0.7600154,0.6136016,0.7154549,0.5222912,0.8033805,0.5056065,0.6223674,0.81372,0.6605521,0.7262606,0.0729634,0.0792726,0.6537967,0.541656,0.0008832,0.7140722,0.7883995,0.5706057,0.0,0.6388129,0.0677783,0.7148314,0.6960507,0.0856837,0.042198,0.572882,0.6650819,0.5740962,0.6778994,0.6103681,0.6563716,0.6169338,0.2266808,0.0548299,0.0267518,0.3017175,0.2043421,0.2282373,0.3015757,0.371454,0.3964107,0.362687,0.6594268,0.7242599,0.0002253,0.5982321,0.7652132,0.7749308,0.6166622,758.3335
0.6263578,0.7190581,0.7161983,0.7495655,0.6755451,0.6911187,0.5180124,0.6075704,0.7070868,0.6402831,0.7044277,0.0708716,0.0673242,0.6443488,0.6423359,0.0007284,0.5622762,0.6994427,0.7687566,0.0007065,0.6410354,0.0354824,0.5430325,0.6992782,0.1256814,0.0442624,0.514001,0.8624136,0.5186453,0.6782146,0.7577906,0.5123621,0.5581147,0.1893438,0.0954247,0.0303947,0.4718448,0.1312141,0.2419314,0.4037797,0.2740952,0.4449069,0.3030021,0.7081549,0.8244454,0.0035382,0.8191931,0.8627902,0.6393533,0.7508834,925.0
0.6254727,0.8286898,0.7551239,0.6240378,0.6245769,0.673909,0.6273508,0.7005563,0.5626464,0.5283044,0.6641159,0.114984,0.1002853,0.6763161,0.5710184,0.0011863,0.6151634,0.6552931,0.6761474,4.4e-06,0.6608299,0.056536,0.6429468,0.5966782,0.0901804,0.0484216,0.5988286,0.8218835,0.7258733,0.8264651,0.5935699,0.5172527,0.5842071,0.1539231,0.1279035,0.0368699,0.3500202,0.1565648,0.2723293,0.3465421,0.3223307,0.4294645,0.2859785,0.7317962,0.6744247,0.0014229,0.7101794,0.7896367,0.6444821,0.742749,925.0
0.6417305,0.5832564,0.6294077,0.6918939,0.6421949,0.6326655,0.4953632,0.6949874,0.5838136,0.5194502,0.7332238,0.0829393,0.1537751,0.6209814,0.6202444,0.0016713,0.5462352,0.6331923,0.6502405,1.91e-05,0.6471067,0.0772358,0.6261333,0.6559129,0.0953724,0.0607145,0.5016405,0.8048874,0.5305737,0.6233174,0.7774989,0.4900984,0.6713838,0.1090294,0.1285459,0.0234845,0.3401876,0.1869592,0.1805918,0.2581097,0.2827456,0.3357972,0.4106784,0.6527856,0.6798358,0.01554,0.6746563,0.7408129,0.6358643,0.6280602,925.0
0.6814146,0.8301173,0.6468724,0.6910685,0.7445207,0.6890753,0.5662014,0.7664137,0.5962347,0.6823977,0.7539916,0.0798993,0.128512,0.8349308,0.5450567,0.0041057,0.7692055,0.7406165,0.6514181,1.12e-05,0.6920522,0.0283481,0.7489196,0.6750395,0.0854575,0.0278305,0.5476358,0.6514436,0.5416598,0.7375849,0.8636867,0.6153117,0.6361226,0.189793,0.102432,0.0390131,0.4126185,0.1987371,0.1380117,0.2823209,0.2188981,0.3750656,0.3872349,0.704426,0.8349281,0.004633,0.6190254,0.6219199,0.59198,0.6699188,74.9995
0.1796068,0.8148278,0.8252042,0.7131041,0.7850425,0.5384628,0.519047,0.6670671,0.5990059,0.7193905,0.6652563,0.0529719,0.0207862,0.7476961,0.6246395,0.0021807,0.5598055,0.6152469,0.6571989,0.000116,0.7229004,0.094426,0.7526742,0.7282115,0.0185557,0.0074079,0.5896924,0.4843288,0.481886,0.6075836,0.698172,0.5615694,0.6469823,0.2104508,0.0823106,0.0020832,0.4086423,0.2623185,0.2300864,0.3852437,0.3232983,0.4348262,0.3813973,0.6204959,0.5039576,0.0027568,0.7025867,0.6730377,0.7074439,0.7547657,74.9995
0.1057518,0.6424869,0.7236299,0.7097631,0.7010892,0.7440524,0.5949538,0.6222284,0.6395188,0.6646178,0.670704,0.1309413,0.0014624,0.6565793,0.4359741,0.008909,0.6637082,0.7319524,0.7676911,4.1e-06,0.7618264,0.0305906,0.625368,0.7022269,0.003424,0.0089984,0.5602174,0.5503717,0.4672084,0.6863986,0.6901672,0.5252386,0.5340686,0.1947341,0.1230577,1.18e-05,0.3256466,0.1583957,0.1772031,0.3767462,0.2161848,0.3860793,0.3712007,0.722137,0.5087772,0.0002848,0.705972,0.6532509,0.6250507,0.7110637,74.9995
0.034282,0.6941361,0.6763649,0.7569642,0.6746983,0.7050002,0.4602734,0.6956007,0.6982015,0.6499726,0.6158276,0.0486758,2.81e-05,0.7521594,0.5721563,0.0023703,0.7279822,0.5815784,0.9083808,4.7e-06,0.6773618,0.0637453,0.5155137,0.710817,0.0027334,0.00228,0.6860274,0.4944675,0.4352068,0.6066458,0.6877127,0.7477128,0.5517466,0.1508277,0.0920193,0.0010234,0.3217422,0.1665588,0.1025793,0.2981159,0.2511398,0.3392391,0.4390589,0.7743929,0.4786438,0.0009737,0.5370389,0.6273184,0.5674092,0.7020256,74.9995
0.005029,0.6366446,0.6612991,0.7153093,0.6325893,0.6322973,0.7112782,0.6436498,0.7098851,0.7630552,0.570449,0.1282627,0.0008782,0.7209225,0.5346308,0.0051151,0.6931254,0.658749,0.6252789,6.84e-05,0.7196939,0.063286,0.6492818,0.787921,0.0003707,0.002871,0.7574852,0.5164993,0.5914592,0.6012531,0.6731829,0.6449521,0.6545962,0.1755333,0.0753938,0.0003886,0.3676596,0.1819327,0.1266808,0.3127468,0.3859513,0.3427489,0.4250106,0.7792445,0.4016369,0.0001186,0.7513724,0.7745057,0.6245095,0.6912352,241.6665
0.0241724,0.6731421,0.7339082,0.5836422,0.7935496,0.675443,0.6766359,0.7176389,0.7251026,0.7087226,0.746708,0.0561205,0.0006728,0.5617937,0.5021179,0.0028571,0.611501,0.7351467,0.7903628,0.0002623,0.6621992,0.0527648,0.6937465,0.7071852,0.002086,0.0092671,0.6243259,0.4429221,0.5259112,0.654246,0.759071,0.5487154,0.648156,0.2222011,0.075977,0.0023957,0.46006,0.1553245,0.178478,0.3360775,0.3913939,0.4515317,0.3850262,0.7136041,0.5053812,0.0001291,0.6290542,0.7286076,0.6835775,0.7641917,241.6665
0.0218083,0.7937794,0.9022887,0.6220492,0.7770068,0.5964785,0.6137242,0.6665116,0.5614996,0.6674707,0.7655129,0.0622424,0.0001517,0.6829222,0.5021663,0.0012107,0.6139116,0.6421599,0.6427935,2.6e-06,0.693665,0.0260259,0.7069297,0.7134433,0.0041399,0.0015442,0.6218098,0.642516,0.6365996,0.7751777,0.611254,0.547486,0.5431454,0.1479337,0.09835,0.002446,0.2751552,0.1666616,0.1525264,0.2905025,0.324182,0.3256548,0.3849216,0.5426089,0.4912578,0.0,0.614897,0.6276276,0.6922209,0.6580522,241.6665
0.0170561,0.8250567,0.6550863,0.7336801,0.5621262,0.7276495,0.5786541,0.762357,0.7046474,0.7399992,0.7608862,0.0722829,0.000331,0.6607272,0.5327611,0.0,0.7271623,0.5538738,0.7123854,5.46e-05,0.7477735,0.0613953,0.7858018,0.7169881,0.0004747,0.0009492,0.550751,0.4090488,0.6331076,0.8293374,0.587408,0.5857383,0.5996424,0.1964645,0.1525941,0.0031247,0.3735761,0.2172398,0.1880732,0.3454796,0.279507,0.451811,0.4215121,0.6226438,0.3591714,0.0004778,0.7392778,0.6556426,0.6389014,0.8343685,416.66650000000004
0.0051527,0.6402043,0.7067168,0.7325658,0.5623384,0.6820952,0.5976549,0.5189268,0.6896168,0.72795,0.6232507,0.1112533,0.0008661,0.7760528,0.5455866,0.0024139,0.807728,0.6422693,0.7760423,0.0014728,0.7807264,0.0532379,0.7255167,0.6008376,0.0123034,0.0124458,0.6320693,0.4917389,0.5276598,0.7149091,0.65824,0.5332722,0.5358505,0.1759434,0.1158713,0.0010408,0.4068404,0.1559837,0.1877916,0.2990105,0.3177473,0.4613411,0.4351563,0.7164427,0.4392678,0.0018797,0.6465148,0.6614434,0.6385557,0.6411733,416.66650000000004
0.0082853,0.7240409,0.7036433,0.7236857,0.7382855,0.6449947,0.5669118,0.6745668,0.7712835,0.5354574,0.6594993,0.0959137,0.0009497,0.6262861,0.5397467,0.0009324,0.8240376,0.6997196,0.6746615,1.56e-05,0.6863353,0.0535617,0.7883099,0.6408919,0.0013046,0.0081486,0.6848808,0.5729534,0.4999245,0.7017521,0.77924,0.6029793,0.7062538,0.169514,0.1166768,0.0048764,0.5210649,0.1747787,0.1870135,0.3602493,0.3133162,0.3485567,0.3627334,0.7825685,0.4954349,0.0008313,0.6252937,0.7746539,0.5391728,0.5131858,416.66650000000004
0.0098785,0.5885146,0.7306044,0.6668083,0.8147512,0.6838298,0.5535838,0.7570315,0.7454423,0.6659311,0.6316302,0.0879493,1.69e-05,0.6744162,0.54106,0.0028065,0.7075555,0.7653829,0.71699,7.61e-05,0.6590881,0.060985,0.822404,0.6932908,0.0012083,0.0021516,0.6063898,0.4507743,0.5613528,0.7186875,0.61041,0.5322687,0.7170574,0.151907,0.0826648,0.0026886,0.4743486,0.2531765,0.15882,0.3229199,0.3369377,0.4279285,0.4012325,0.7657177,0.3742328,0.0006486,0.6877657,0.6075528,0.5822018,0.7501222,416.66650000000004
0.5795242,0.6522447,0.6622771,0.6134412,0.8923027,0.5331476,0.550134,0.6659308,0.6296985,0.5496104,0.6425519,0.0467965,0.0584569,0.6539488,0.7143844,0.0003376,0.7127319,0.6727584,0.721636,0.0003037,0.6625695,0.0331797,0.6920224,0.7296297,0.2035047,0.0357962,0.619236,0.5295459,0.5852112,0.7355677,0.6589052,0.5832479,0.5673178,0.2868665,0.0445859,0.0348323,0.3243133,0.3335045,0.1932605,0.3877949,0.2363974,0.4217418,0.4196827,0.6196713,0.6614919,0.0317108,0.7448879,0.6634669,0.6585944,0.7866673,583.3335
0.6994394,0.536094,0.6613121,0.7627432,0.7506531,0.6224362,0.5330479,0.7212616,0.6477423,0.6998916,0.6869511,0.1173194,0.1289199,0.6099153,0.5560203,0.0060988,0.6653859,0.6381638,0.7791713,0.0006391,0.7894778,0.0280163,0.7068321,0.7351989,0.2361169,0.0372468,0.5622607,0.7154868,0.4216227,0.6216381,0.655339,0.6248301,0.7047521,0.4228766,0.0455942,0.0181722,0.3624971,0.2872563,0.113325,0.2795071,0.2331091,0.2287757,0.3774723,0.6553983,0.6118378,0.0263582,0.6015632,0.6463212,0.6716988,0.6330036,583.3335
0.7368854,0.7410338,0.5990405,0.8427112,0.6738432,0.6510947,0.4947597,0.5971263,0.6710779,0.5119067,0.6616314,0.0623431,0.0657405,0.7732782,0.5390355,0.0080874,0.6728264,0.8407606,0.6574185,0.0001059,0.7283244,0.0570829,0.7357125,0.7779351,0.0974302,0.050546,0.6417295,0.7694376,0.5012667,0.5572445,0.6355762,0.595737,0.4855162,0.2184837,0.1841733,0.0328802,0.4818773,0.1584267,0.0828724,0.213221,0.2834531,0.2942904,0.5322621,0.582154,0.6146301,0.0123998,0.7204579,0.5848776,0.5839582,0.6184695,583.3335
0.6973105,0.710944,0.6763319,0.7251152,0.6584426,0.5382797,0.5757,0.7214902,0.6445261,0.649888,0.7322893,0.0666641,0.1080973,0.570064,0.5803325,0.0040329,0.7722984,0.7523441,0.6437531,3.1e-05,0.7431607,0.0581117,0.6569698,0.7108349,0.0858716,0.0430336,0.5481883,0.7020555,0.4811069,0.7667144,0.6455957,0.6385507,0.5528307,0.2926831,0.0926633,0.0433524,0.4217691,0.1919889,0.1605827,0.2385484,0.278196,0.4142091,0.5194327,0.7159371,0.7805697,0.0018726,0.5802354,0.7401039,0.6737303,0.6569451,758.3335
0.7298523,0.6621363,0.7733147,0.7071615,0.7229258,0.657823,0.7054631,0.791601,0.6610635,0.7132458,0.7303903,0.0725729,0.1130039,0.5570372,0.5065213,0.0026143,0.6225225,0.7350557,0.671941,0.0001036,0.6764243,0.032022,0.7233929,0.6600149,0.1258999,0.0571233,0.5730373,0.6446572,0.490349,0.7581219,0.583592,0.646396,0.6318419,0.3591948,0.0417132,0.0279719,0.4077822,0.2868772,0.2012282,0.2429377,0.2699477,0.300817,0.4891889,0.7311685,0.7005644,0.0022008,0.667784,0.5610145,0.5641441,0.7908107,758.3335
0.7435928,0.6650172,0.6453317,0.7689409,0.6809102,0.6863532,0.5734783,0.7277661,0.6187676,0.6105169,0.750698,0.0626066,0.1434584,0.676476,0.5656714,0.0047557,0.6937935,0.6787816,0.6287058,2.94e-05,0.6455854,0.0320711,0.6972537,0.7710141,0.167044,0.0463249,0.5862078,0.5653107,0.5063704,0.7391753,0.7284392,0.6414728,0.7164018,0.2925192,0.103838,0.0238354,0.351361,0.2982631,0.0377601,0.1978085,0.2522445,0.2602784,0.5453752,0.6560225,0.7354698,0.0,0.64813,0.6874714,0.6275727,0.7449471,758.3335
0.7307686,0.6942276,0.6504135,0.6953738,0.6955978,0.5880247,0.529893,0.7396012,0.6444997,0.5307161,0.7039764,0.0613866,0.1527129,0.8246348,0.6135571,0.0004622,0.7399479,0.7166556,0.6659253,1.63e-05,0.655534,0.0533782,0.7192129,0.709121,0.1484507,0.0291406,0.4706472,0.610013,0.6280628,0.609164,0.698873,0.5870989,0.6145489,0.3442438,0.1121719,0.0343945,0.4045301,0.1971791,0.0683082,0.1873594,0.1989498,0.2619206,0.4538407,0.6924379,0.7123351,0.0085189,0.790989,0.5407188,0.5490761,0.7594722,758.3335
0.6665489,0.7024042,0.6143779,0.7243941,0.732672,0.6919583,0.6819068,0.6094348,0.7743394,0.6225444,0.5996315,0.0939841,0.1035221,0.6181739,0.4799541,0.001823,0.8015187,0.6287477,0.7517577,1.5e-06,0.7066882,0.0551173,0.6684161,0.6584846,0.0978788,0.0384965,0.6208569,0.6682526,0.5498946,0.6968759,0.7053832,0.6836514,0.6710961,0.2911439,0.1625,0.0901287,0.409739,0.1671318,0.1245305,0.2221249,0.2389339,0.3330031,0.4164402,0.6583044,0.6682036,0.0020589,0.7223219,0.658513,0.662095,0.6538714,925.0
0.658256,0.665015,0.7539146,0.7093561,0.7714039,0.6917137,0.5592038,0.6600512,0.6480363,0.6328078,0.7657404,0.1203469,0.1827173,0.7708111,0.5213168,0.0,0.7060972,0.5989735,0.6273814,0.0019783,0.7002294,0.0415564,0.8072615,0.7821748,0.1052611,0.0506428,0.6783273,0.6924632,0.5887206,0.6412681,0.619001,0.5461463,0.6972269,0.1599739,0.0976088,0.0162614,0.3302051,0.1395538,0.1968375,0.266549,0.2354969,0.3058961,0.3272225,0.643938,0.7503321,0.0009649,0.6499446,0.7646565,0.704131,0.5837769,925.0
0.7181715,0.7195393,0.6727735,0.7015966,0.7326144,0.6150778,0.5198109,0.730834,0.7089264,0.6572207,0.6536119,0.0817132,0.1349686,0.6440321,0.5025308,0.0,0.711384,0.5981821,0.6790027,8.52e-05,0.8074665,0.0234642,0.7040844,0.5957128,0.1125431,0.0196378,0.6954476,0.8331519,0.542181,0.8714059,0.8123037,0.5630208,0.6704197,0.1625051,0.1115828,0.0396773,0.3253347,0.202607,0.1798132,0.2630925,0.226462,0.4767361,0.385386,0.5316176,0.5790006,0.0018425,0.7635426,0.7714243,0.7711696,0.6049401,925.0
